survey_id,step,step_idx,model_id,seed_song_id,genre,playlist_number,relevance,novelty,satisfaction,age,country,age_group,model_type
111,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,22,DEU,20-35,Unimodal (Album Covers Only)
111,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,22,DEU,20-35,Unimodal (Album Covers Only)
111,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,22,DEU,20-35,Unimodal (Audio Only)
111,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,22,DEU,20-35,Unimodal (Audio Only)
111,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,22,DEU,20-35,Unimodal (Audio Only)
112,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,25,DEU,20-35,Unimodal (Album Covers Only)
112,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,25,DEU,20-35,Unimodal (Album Covers Only)
112,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,25,DEU,20-35,Unimodal (Album Covers Only)
112,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,25,DEU,20-35,Multimodal (Combined)
112,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,25,DEU,20-35,Multimodal (Combined)
112,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,25,DEU,20-35,Multimodal (Combined)
112,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
112,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,25,DEU,20-35,Unimodal (Audio Only)
112,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,25,DEU,20-35,Unimodal (Audio Only)
113,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,21,GBR,20-35,Unimodal (Audio Only)
113,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,GBR,20-35,Unimodal (Audio Only)
113,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,21,GBR,20-35,Unimodal (Audio Only)
113,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,21,GBR,20-35,Multimodal (Combined)
113,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,GBR,20-35,Multimodal (Combined)
113,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,21,GBR,20-35,Multimodal (Combined)
113,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,21,GBR,20-35,Unimodal (Album Covers Only)
113,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,GBR,20-35,Unimodal (Album Covers Only)
113,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,21,GBR,20-35,Unimodal (Album Covers Only)
114,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,27,DEU,20-35,Unimodal (Album Covers Only)
114,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,4,27,DEU,20-35,Unimodal (Album Covers Only)
114,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,27,DEU,20-35,Unimodal (Album Covers Only)
114,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,5,27,DEU,20-35,Multimodal (Combined)
114,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,27,DEU,20-35,Multimodal (Combined)
114,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,27,DEU,20-35,Multimodal (Combined)
114,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,27,DEU,20-35,Unimodal (Audio Only)
114,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,27,DEU,20-35,Unimodal (Audio Only)
114,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,27,DEU,20-35,Unimodal (Audio Only)
115,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,24,DEU,20-35,Unimodal (Album Covers Only)
115,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,24,DEU,20-35,Unimodal (Album Covers Only)
115,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,24,DEU,20-35,Unimodal (Album Covers Only)
115,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,24,DEU,20-35,Multimodal (Combined)
115,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,24,DEU,20-35,Multimodal (Combined)
115,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,24,DEU,20-35,Multimodal (Combined)
115,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,24,DEU,20-35,Unimodal (Audio Only)
115,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,24,DEU,20-35,Unimodal (Audio Only)
115,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,24,DEU,20-35,Unimodal (Audio Only)
116,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,20,GBR,20-35,Multimodal (Combined)
116,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,20,GBR,20-35,Multimodal (Combined)
116,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,20,GBR,20-35,Multimodal (Combined)
116,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,20,GBR,20-35,Unimodal (Album Covers Only)
116,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,20,GBR,20-35,Unimodal (Album Covers Only)
116,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,20,GBR,20-35,Unimodal (Album Covers Only)
116,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,20,GBR,20-35,Unimodal (Audio Only)
116,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,20,GBR,20-35,Unimodal (Audio Only)
116,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,20,GBR,20-35,Unimodal (Audio Only)
117,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,28,GBR,20-35,Unimodal (Audio Only)
117,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,3,28,GBR,20-35,Unimodal (Audio Only)
117,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,1,28,GBR,20-35,Unimodal (Audio Only)
117,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,28,GBR,20-35,Unimodal (Album Covers Only)
117,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,2,28,GBR,20-35,Unimodal (Album Covers Only)
117,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,28,GBR,20-35,Unimodal (Album Covers Only)
117,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,28,GBR,20-35,Multimodal (Combined)
117,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,28,GBR,20-35,Multimodal (Combined)
117,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,28,GBR,20-35,Multimodal (Combined)
118,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,20,GBR,20-35,Multimodal (Combined)
118,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,20,GBR,20-35,Multimodal (Combined)
118,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,3,20,GBR,20-35,Multimodal (Combined)
118,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,2,20,GBR,20-35,Unimodal (Album Covers Only)
118,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,20,GBR,20-35,Unimodal (Album Covers Only)
118,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,1,20,GBR,20-35,Unimodal (Album Covers Only)
118,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,20,GBR,20-35,Unimodal (Audio Only)
118,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,3,20,GBR,20-35,Unimodal (Audio Only)
118,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,2,2,20,GBR,20-35,Unimodal (Audio Only)
119,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,25,GBR,20-35,Unimodal (Audio Only)
119,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,3,25,GBR,20-35,Unimodal (Audio Only)
119,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,1,25,GBR,20-35,Unimodal (Audio Only)
119,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,25,GBR,20-35,Unimodal (Album Covers Only)
119,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,2,25,GBR,20-35,Unimodal (Album Covers Only)
119,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,25,GBR,20-35,Unimodal (Album Covers Only)
119,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,25,GBR,20-35,Multimodal (Combined)
119,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,25,GBR,20-35,Multimodal (Combined)
119,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,25,GBR,20-35,Multimodal (Combined)
120,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,DEU,<20,Unimodal (Audio Only)
120,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,18,DEU,<20,Unimodal (Audio Only)
120,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,18,DEU,<20,Unimodal (Audio Only)
120,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,2,2,18,DEU,<20,Unimodal (Album Covers Only)
120,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,DEU,<20,Unimodal (Album Covers Only)
120,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,18,DEU,<20,Unimodal (Album Covers Only)
120,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,18,DEU,<20,Multimodal (Combined)
120,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,18,DEU,<20,Multimodal (Combined)
120,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,18,DEU,<20,Multimodal (Combined)
121,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,22,GBR,20-35,Unimodal (Audio Only)
121,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,3,22,GBR,20-35,Unimodal (Audio Only)
121,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,2,22,GBR,20-35,Unimodal (Audio Only)
121,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,1,3,22,GBR,20-35,Unimodal (Album Covers Only)
121,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,1,2,22,GBR,20-35,Unimodal (Album Covers Only)
121,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,3,1,22,GBR,20-35,Unimodal (Album Covers Only)
121,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,2,4,22,GBR,20-35,Multimodal (Combined)
121,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,22,GBR,20-35,Multimodal (Combined)
121,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,22,GBR,20-35,Multimodal (Combined)
122,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,20,GBR,20-35,Unimodal (Audio Only)
122,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,4,20,GBR,20-35,Unimodal (Audio Only)
122,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,20,GBR,20-35,Unimodal (Audio Only)
122,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,20,GBR,20-35,Unimodal (Album Covers Only)
122,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,3,20,GBR,20-35,Unimodal (Album Covers Only)
122,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,20,GBR,20-35,Unimodal (Album Covers Only)
122,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,20,GBR,20-35,Multimodal (Combined)
122,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,20,GBR,20-35,Multimodal (Combined)
122,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,3,20,GBR,20-35,Multimodal (Combined)
123,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,18,DEU,<20,Unimodal (Album Covers Only)
123,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,4,18,DEU,<20,Unimodal (Album Covers Only)
123,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,18,DEU,<20,Unimodal (Album Covers Only)
123,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,5,18,DEU,<20,Multimodal (Combined)
123,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,18,DEU,<20,Multimodal (Combined)
123,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,18,DEU,<20,Multimodal (Combined)
123,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,18,DEU,<20,Unimodal (Audio Only)
123,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,18,DEU,<20,Unimodal (Audio Only)
123,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,18,DEU,<20,Unimodal (Audio Only)
124,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,2,22,DEU,20-35,Unimodal (Audio Only)
124,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,22,DEU,20-35,Unimodal (Audio Only)
124,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,22,DEU,20-35,Unimodal (Audio Only)
124,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,2,22,DEU,20-35,Unimodal (Album Covers Only)
124,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,22,DEU,20-35,Unimodal (Album Covers Only)
124,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,1,22,DEU,20-35,Unimodal (Album Covers Only)
124,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,3,22,DEU,20-35,Multimodal (Combined)
124,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,2,22,DEU,20-35,Multimodal (Combined)
124,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,2,22,DEU,20-35,Multimodal (Combined)
125,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
125,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
125,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
125,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,DEU,20-35,Unimodal (Album Covers Only)
125,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,DEU,20-35,Unimodal (Album Covers Only)
125,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,DEU,20-35,Unimodal (Album Covers Only)
125,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,DEU,20-35,Multimodal (Combined)
125,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,2,25,DEU,20-35,Multimodal (Combined)
125,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,4,25,DEU,20-35,Multimodal (Combined)
126,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,21,DEU,20-35,Unimodal (Album Covers Only)
126,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,21,DEU,20-35,Unimodal (Album Covers Only)
126,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,21,DEU,20-35,Unimodal (Album Covers Only)
126,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,21,DEU,20-35,Multimodal (Combined)
126,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,21,DEU,20-35,Multimodal (Combined)
126,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,21,DEU,20-35,Multimodal (Combined)
126,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,21,DEU,20-35,Unimodal (Audio Only)
126,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,21,DEU,20-35,Unimodal (Audio Only)
126,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,21,DEU,20-35,Unimodal (Audio Only)
127,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,22,GBR,20-35,Unimodal (Album Covers Only)
127,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,22,GBR,20-35,Unimodal (Album Covers Only)
127,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,22,GBR,20-35,Unimodal (Album Covers Only)
127,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,22,GBR,20-35,Unimodal (Audio Only)
127,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,22,GBR,20-35,Unimodal (Audio Only)
127,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,3,22,GBR,20-35,Unimodal (Audio Only)
127,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,22,GBR,20-35,Multimodal (Combined)
127,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,22,GBR,20-35,Multimodal (Combined)
127,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,22,GBR,20-35,Multimodal (Combined)
128,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,21,GBR,20-35,Multimodal (Combined)
128,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,2,21,GBR,20-35,Multimodal (Combined)
128,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,21,GBR,20-35,Multimodal (Combined)
128,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,21,GBR,20-35,Unimodal (Album Covers Only)
128,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,21,GBR,20-35,Unimodal (Album Covers Only)
128,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,3,21,GBR,20-35,Unimodal (Album Covers Only)
128,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,21,GBR,20-35,Unimodal (Audio Only)
128,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,3,21,GBR,20-35,Unimodal (Audio Only)
128,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,4,21,GBR,20-35,Unimodal (Audio Only)
129,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,27,DEU,20-35,Multimodal (Combined)
129,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,27,DEU,20-35,Multimodal (Combined)
129,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,27,DEU,20-35,Multimodal (Combined)
129,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,27,DEU,20-35,Unimodal (Album Covers Only)
129,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,27,DEU,20-35,Unimodal (Album Covers Only)
129,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,27,DEU,20-35,Unimodal (Album Covers Only)
129,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,27,DEU,20-35,Unimodal (Audio Only)
129,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,27,DEU,20-35,Unimodal (Audio Only)
129,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,27,DEU,20-35,Unimodal (Audio Only)
130,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Audio Only)
130,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Audio Only)
130,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Audio Only)
130,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
130,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
130,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
130,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Multimodal (Combined)
130,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Multimodal (Combined)
130,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,4,18,GBR,<20,Multimodal (Combined)
131,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Audio Only)
131,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Audio Only)
131,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Audio Only)
131,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Multimodal (Combined)
131,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Multimodal (Combined)
131,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Multimodal (Combined)
131,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
131,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
131,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
132,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,21,GBR,20-35,Multimodal (Combined)
132,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,GBR,20-35,Multimodal (Combined)
132,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,21,GBR,20-35,Multimodal (Combined)
132,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,21,GBR,20-35,Unimodal (Album Covers Only)
132,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,21,GBR,20-35,Unimodal (Album Covers Only)
132,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,21,GBR,20-35,Unimodal (Album Covers Only)
